id,author_name,title,related_works,type,publication_year,concepts
https://openalex.org/W2138270253,Frederick Sanger,DNA sequencing with chain-terminating inhibitors,https://openalex.org/W2087714034,journal-article,1977,DNA
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2184990081,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2103210188,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2102047933,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2135434593,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2128442209,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2481160739,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2065030893,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W4200088497,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2596471045,journal-article,1994,Biology
https://openalex.org/W2106882534,Julie D. Thompson,"CLUSTAL W: improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",https://openalex.org/W2035942032,journal-article,1994,Biology
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2886676551,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2890634005,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2233980009,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2046423337,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2643419842,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2166656322,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2979040733,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2083612628,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W1987905148,journal-article,1994,Projector
https://openalex.org/W1970127494,Peter E. Bl̦chl,Projector augmented-wave method,https://openalex.org/W2970994749,journal-article,1994,Projector
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W2047134548,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W4247921259,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W4235475731,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W3215139134,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W1602224818,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W2027989916,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W2476588683,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W2468335957,journal-article,1962,Tissue culture
https://openalex.org/W2024556021,T Murashige,A Revised Medium for Rapid Growth and Bio Assays with Tobacco Tissue Cultures,https://openalex.org/W2979999271,journal-article,1962,Tissue culture
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W2150417891,journal-article,1977,Categorical variable
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W2295864548,journal-article,1977,Categorical variable
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W2164777277,journal-article,1977,Categorical variable
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W4226184066,journal-article,1977,Categorical variable
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W2000869217,journal-article,1977,Categorical variable
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W2246545666,journal-article,1977,Categorical variable
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W2149490731,journal-article,1977,Categorical variable
https://openalex.org/W2164777277,J R Landis,The Measurement of Observer Agreement for Categorical Data,https://openalex.org/W2163203558,journal-article,1977,Categorical variable
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W1996647513,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W2149384947,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W2084658156,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W4288045437,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W2089025702,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W2765959681,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W2795192844,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W2992231355,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W2018933503,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2168526937,Jordi Folch,A SIMPLE METHOD FOR THE ISOLATION AND PURIFICATION OF TOTAL LIPIDES FROM ANIMAL TISSUES,https://openalex.org/W1974616187,journal-article,1957,Isolation (microbiology)
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W2362189222,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W3011883770,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W2787045460,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W3156786002,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W3005641657,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W3176779650,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W2391384657,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W3135485313,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W4220769644,journal-article,1997,Recurrent neural network
https://openalex.org/W2064675550,Sepp Hochreiter,Long Short-Term Memory,https://openalex.org/W2182757990,journal-article,1997,Recurrent neural network
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W2935759653,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W3105167352,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W2203834947,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W2954470139,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W2899084033,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W1536502753,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W1501425562,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W2902782467,journal-article,1999,Pseudopotential
https://openalex.org/W1979544533,Georg Kresse,From ultrasoft pseudopotentials to the projector augmented-wave method,https://openalex.org/W1987905148,journal-article,1999,Pseudopotential
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W2382303592,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W1854712413,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W2386767533,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W2351491280,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W2371447506,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W1543643630,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W2333698505,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W2359317704,journal-article,1948,Bandwidth (computing)
https://openalex.org/W1995875735,Claude E. Shannon,A Mathematical Theory of Communication,https://openalex.org/W2118449739,journal-article,1948,Bandwidth (computing)
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W1964988792,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W2748952813,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W1700139400,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W2040268940,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W2091737552,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W1988185375,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W2546192650,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W2042451853,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W2040746848,journal-article,1991,Theory of planned behavior
https://openalex.org/W2099697766,Icek Ajzen,The theory of planned behavior,https://openalex.org/W2899084033,journal-article,1991,Theory of planned behavior
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W1981987909,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W4213418024,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W3121060637,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W2750843357,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W2914619505,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W2110506421,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W2532331207,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W3014219774,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W2557857346,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2058122340,Kostya S. Novoselov,Electric Field Effect in Atomically Thin Carbon Films,https://openalex.org/W1983771328,journal-article,2004,Ambipolar diffusion
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2360949490,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2385520543,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2355161413,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2889646458,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W3134603451,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2353923853,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2394204957,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2380712985,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2370467889,journal-article,2018,Cancer
https://openalex.org/W2889646458,Freddie Bray,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,https://openalex.org/W2159102253,journal-article,2018,Cancer
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W1971199401,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2079533998,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2059700958,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2605656059,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2951415637,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2040370770,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2167590372,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2437356010,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2044929733,journal-article,1976,Ionic radius
https://openalex.org/W2167590372,Ryan Shannon,Revised effective ionic radii and systematic studies of interatomic distances in halides and chalcogenides,https://openalex.org/W2026521335,journal-article,1976,Ionic radius
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W3084825885,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W2298861036,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W2935759653,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W3105167352,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W3148032049,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W2954470139,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W1536502753,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W1501425562,journal-article,1976,Brillouin zone
https://openalex.org/W2036113194,Hendrik J. Monkhorst,Special points for Brillouin-zone integrations,https://openalex.org/W2902782467,journal-article,1976,Brillouin zone
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W2385543735,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W2360786904,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W1963962264,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W2137356506,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W2033910524,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W2874013151,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W2137913676,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W2128503186,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W3134109874,journal-article,1976,Agency cost
https://openalex.org/W2752617332,Michael C. Jensen,"Theory of the firm: Managerial behavior, agency costs and ownership structure",https://openalex.org/W3123304681,journal-article,1976,Agency cost
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W1988628737,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W2902411845,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W2220440709,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W2149721170,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W2059788422,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W3204795674,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W1991297780,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W3174530560,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W2230728100,journal-article,1965,Physics
https://openalex.org/W2230728100,Walter Kohn,Self-Consistent Equations Including Exchange and Correlation Effects,https://openalex.org/W2013020999,journal-article,1965,Physics
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W2057214773,journal-article,1979,Nitrocellulose
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W2031243082,journal-article,1979,Nitrocellulose
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W2111817213,journal-article,1979,Nitrocellulose
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W1969601362,journal-article,1979,Nitrocellulose
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W2064695980,journal-article,1979,Nitrocellulose
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W2399234920,journal-article,1979,Nitrocellulose
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W2101108802,journal-article,1979,Nitrocellulose
https://openalex.org/W2101108802,Harry Towbin,Electrophoretic transfer of proteins from polyacrylamide gels to nitrocellulose sheets: procedure and some applications.,https://openalex.org/W1976518863,journal-article,1979,Nitrocellulose
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W1989614561,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W1974005212,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W2313139746,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W2221925205,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W2322066880,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W1975538348,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W1969658007,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W2000937952,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W2115073732,journal-article,1996,Basis set
https://openalex.org/W2007395042,Georg Kresse,Efficiency of ab-initio total energy calculations for metals and semiconductors using a plane-wave basis set,https://openalex.org/W2007395042,journal-article,1996,Basis set
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W2771066073,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W2154708791,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W3189892794,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W4304116770,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W4213439341,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W4283771460,journal-article,2011,Biology
https://openalex.org/W2117692326,Douglas Hanahan,Hallmarks of Cancer: The Next Generation,https://openalex.org/W2049739326,journal-article,2011,Biology
